gid,val,emd_cd,emd_nm
라라159807,,46230360,다압면
라라162614,,46230104,성황동
라라249692,,46230350,진월면
라라129595,,46230102,황길동
라라212716,,46230340,진상면
라라087554,,46230250,광양읍
라라084802,,46230320,옥룡면
라라136694,,46230330,옥곡면
라라184646,,46230330,옥곡면
라라144678,,46230330,옥곡면
라라184706,,46230340,진상면
라라163662,,46230330,옥곡면
라라182731,,46230340,진상면
라라218714,,46230350,진월면
라라155754,,46230340,진상면
라라145662,,46230330,옥곡면
라라169812,,46230360,다압면
라라115615,,46230250,광양읍
라라169678,,46230330,옥곡면
라라128588,,46230102,황길동
라라173723,,46230340,진상면
라라183743,,46230340,진상면
라라116819,,46230360,다압면
라라191577,,46230110,금호동
라라058763,,46230310,봉강면
라라094836,,46230360,다압면
라라085607,,46230250,광양읍
라라138663,,46230330,옥곡면
라라190725,,46230340,진상면
라라051732,,46230310,봉강면
라라136752,,46230340,진상면
라라138848,,46230360,다압면
라라078731,,46230320,옥룡면
라라091690,,46230310,봉강면
라라127752,,46230320,옥룡면
라라186668,,46230330,옥곡면
라라103843,,46230360,다압면
라라152776,,46230340,진상면
라라088658,,46230250,광양읍
라라060758,,46230310,봉강면
라라217723,,46230350,진월면
라라073755,,46230310,봉강면
라라095730,,46230320,옥룡면
라라113809,,46230360,다압면
라라219722,,46230350,진월면
라라174710,,46230340,진상면
라라233700,,46230350,진월면
라라099663,,46230320,옥룡면
라라101635,,46230250,광양읍
라라096740,,46230320,옥룡면
라라123814,,46230360,다압면
라라170791,,46230360,다압면
라라123607,,46230250,광양읍
라라211713,,46230340,진상면
라라212714,,46230340,진상면
라라076726,,46230320,옥룡면
라라104812,,46230360,다압면
라라110629,,46230250,광양읍
라라172679,,46230330,옥곡면
라라098835,,46230360,다압면
라라068772,,46230310,봉강면
라라079722,,46230320,옥룡면
라라187706,,46230340,진상면
라라148770,,46230340,진상면
라라178780,,46230360,다압면
라라069627,,46230250,광양읍
라라076740,,46230320,옥룡면
라라256548,,46230110,금호동
라라074665,,46230310,봉강면
라라104698,,46230320,옥룡면
라라069761,,46230310,봉강면
라라200656,,46230330,옥곡면
라라202737,,46230360,다압면
라라069635,,46230250,광양읍
라라195735,,46230360,다압면
라라156575,,46230103,도이동
라라121793,,46230340,진상면
라라149788,,46230340,진상면
라라087748,,46230320,옥룡면
라라156779,,46230340,진상면
라라142829,,46230360,다압면
라라156622,,46230104,성황동
라라241571,,46230110,금호동
라라082662,,46230250,광양읍
라라137559,,46230103,도이동
라라122834,,46230360,다압면
라라171738,,46230340,진상면
라라250574,,46230110,금호동
라라258680,,46230350,진월면
라라073784,,46230310,봉강면
라라109834,,46230360,다압면
라라224728,,46230350,진월면
라라047635,,46230250,광양읍
라라131784,,46230340,진상면
라라193730,,46230340,진상면
라라113794,,46230360,다압면
라라156703,,46230340,진상면
라라158725,,46230340,진상면
라라228684,,46230350,진월면
라라068653,,46230310,봉강면
라라113721,,46230320,옥룡면
라라163721,,46230340,진상면
라라075790,,46230320,옥룡면
라라087779,,46230320,옥룡면
라라108852,,46230360,다압면
라라130825,,46230360,다압면
라라084671,,46230310,봉강면
라라145685,,46230330,옥곡면
라라064747,,46230310,봉강면
라라111594,,46230250,광양읍
라라071625,,46230250,광양읍
라라061704,,46230310,봉강면
라라099712,,46230320,옥룡면
라라198580,,46230110,금호동
라라147628,,46230105,중군동
라라057736,,46230310,봉강면
라라108704,,46230320,옥룡면
라라224708,,46230350,진월면
라라229688,,46230350,진월면
라라226668,,46230350,진월면
라라125773,,46230340,진상면
라라144739,,46230340,진상면
라라061629,,46230250,광양읍
라라123671,,46230320,옥룡면
라라174760,,46230360,다압면
라라084777,,46230320,옥룡면
라라104796,,46230320,옥룡면
라라118610,,46230250,광양읍
라라154614,,46230104,성황동
라라243712,,46230350,진월면
라라253679,,46230350,진월면
라라249701,,46230350,진월면
라라083780,,46230320,옥룡면
라라190712,,46230340,진상면
라라043637,,46230250,광양읍
라라182740,,46230340,진상면
라라075604,,46230250,광양읍
라라040770,,46230310,봉강면
라라186702,,46230340,진상면
라라079633,,46230250,광양읍
라라075719,,46230310,봉강면
라라098705,,46230320,옥룡면
라라082559,,,
라라189658,,46230330,옥곡면
라라199577,,46230110,금호동
라라064703,,46230310,봉강면
라라238686,,46230350,진월면
라라203703,,46230340,진상면
라라136780,,46230340,진상면
라라150716,,46230340,진상면
라라104847,,46230360,다압면
라라187594,,46230110,금호동
라라121681,,46230320,옥룡면
라라234594,,46230110,금호동
라라157648,,46230330,옥곡면
라라056741,,46230310,봉강면
라라181702,,46230340,진상면
라라132589,,46230102,황길동
라라092675,,46230320,옥룡면
라라075769,,46230310,봉강면
라라076714,,46230310,봉강면
라라082728,,46230320,옥룡면
라라100833,,46230360,다압면
라라086666,,46230310,봉강면
라라129727,,46230320,옥룡면
라라097793,,46230320,옥룡면
라라136799,,46230340,진상면
라라169627,,46230104,성황동
라라166641,,46230330,옥곡면
라라123722,,46230320,옥룡면
라라154774,,46230340,진상면
라라096599,,46230250,광양읍
라라182742,,46230340,진상면
라라229633,,46230350,진월면
라라248681,,46230350,진월면
라라155780,,46230340,진상면
라라149818,,46230360,다압면
라라089708,,46230320,옥룡면
라라088649,,46230250,광양읍
라라076615,,46230250,광양읍
라라102663,,46230320,옥룡면
라라234617,,46230109,태인동
라라109779,,46230320,옥룡면
라라112728,,46230320,옥룡면
라라172673,,46230330,옥곡면
라라134744,,46230340,진상면
라라232695,,46230350,진월면
라라111621,,46230250,광양읍
라라059744,,46230310,봉강면
라라246651,,46230350,진월면
라라202641,,46230330,옥곡면
라라140797,,46230340,진상면
라라165642,,46230330,옥곡면
라라152788,,46230340,진상면
라라131845,,46230360,다압면
라라179674,,46230330,옥곡면
라라080738,,46230320,옥룡면
라라128853,,46230360,다압면
라라229605,,46230109,태인동
라라059615,,46230250,광양읍
라라256547,,46230110,금호동
라라201749,,46230360,다압면
라라200672,,46230340,진상면
라라088699,,46230310,봉강면
라라121641,,46230250,광양읍
라라145643,,46230330,옥곡면
라라245662,,46230350,진월면
라라176616,,46230107,마동
라라153653,,46230330,옥곡면
라라125835,,46230360,다압면
라라096652,,46230250,광양읍
라라098782,,46230320,옥룡면
라라066710,,46230310,봉강면
라라101667,,46230320,옥룡면
라라146576,,46230102,황길동
라라106783,,46230320,옥룡면
라라092696,,46230320,옥룡면
라라132843,,46230360,다압면
라라063786,,46230310,봉강면
라라113660,,46230320,옥룡면
라라137595,,46230102,황길동
라라183685,,46230340,진상면
라라084595,,46230250,광양읍
라라092700,,46230320,옥룡면
라라189584,,46230110,금호동
라라150636,,46230105,중군동
라라053720,,46230310,봉강면
라라122603,,46230250,광양읍
라라183720,,46230340,진상면
라라059672,,46230310,봉강면
라라058780,,46230310,봉강면
라라101840,,46230360,다압면
라라169644,,46230330,옥곡면
라라189588,,46230110,금호동
라라200673,,46230340,진상면
라라036745,,46230310,봉강면
라라069741,,46230310,봉강면
라라249666,,46230350,진월면
라라037766,,46230310,봉강면
라라078702,,46230310,봉강면
라라120697,,46230320,옥룡면
라라237652,,46230350,진월면
라라079580,,46230250,광양읍
라라137707,,46230330,옥곡면
라라131704,,46230330,옥곡면
라라134636,,46230250,광양읍
라라157658,,46230330,옥곡면
라라190610,,46230107,마동
라라147585,,46230102,황길동
라라187633,,46230108,광영동
라라178643,,46230330,옥곡면
라라209579,,46230110,금호동
라라239621,,46230109,태인동
라라120794,,46230340,진상면
라라079702,,46230310,봉강면
라라046771,,46230310,봉강면
라라049750,,46230310,봉강면
라라183751,,46230360,다압면
라라249668,,46230350,진월면
라라223711,,46230350,진월면
라라236669,,46230350,진월면
라라146595,,46230102,황길동
라라180739,,46230340,진상면
라라232590,,46230110,금호동
라라055773,,46230310,봉강면
라라150572,,46230102,황길동
라라168783,,46230360,다압면
라라151739,,46230340,진상면
라라136742,,46230340,진상면
라라216638,,46230350,진월면
라라242611,,46230109,태인동
라라093639,,46230250,광양읍
라라115695,,46230320,옥룡면
라라170751,,46230340,진상면
라라113700,,46230320,옥룡면
라라192735,,46230360,다압면
라라228712,,46230350,진월면
라라128701,,46230330,옥곡면
라라147594,,46230102,황길동
라라155611,,46230104,성황동
라라146805,,46230360,다압면
라라048628,,46230250,광양읍
라라091700,,46230320,옥룡면
라라125640,,46230250,광양읍
라라114752,,46230320,옥룡면
라라055656,,46230310,봉강면
라라139809,,46230360,다압면
라라237666,,46230350,진월면
라라149793,,46230360,다압면
라라166643,,46230330,옥곡면
라라159580,,46230103,도이동
라라125647,,46230250,광양읍
라라149767,,46230340,진상면
라라201719,,46230340,진상면
라라108841,,46230360,다압면
라라171624,,46230107,마동
라라212687,,46230340,진상면
라라152712,,46230340,진상면
라라084782,,46230320,옥룡면
라라091792,,46230320,옥룡면
라라125764,,46230320,옥룡면
라라233666,,46230350,진월면
라라157671,,46230330,옥곡면
라라117718,,46230320,옥룡면
라라139810,,46230360,다압면
라라128763,,46230320,옥룡면
라라166639,,46230330,옥곡면
라라120639,,46230250,광양읍
라라207611,,46230110,금호동
라라179781,,46230360,다압면
라라188732,,46230340,진상면
라라110608,,46230250,광양읍
라라203593,,46230110,금호동
라라062694,,46230310,봉강면
라라062669,,46230310,봉강면
라라110770,,46230320,옥룡면
라라206596,,46230110,금호동
라라134688,,46230330,옥곡면
라라157790,,46230360,다압면
라라184689,,46230340,진상면
라라175712,,46230340,진상면
라라153782,,46230340,진상면
라라181646,,46230330,옥곡면
라라127771,,46230340,진상면
라라147843,,46230360,다압면
라라196712,,46230340,진상면
라라155795,,46230360,다압면
라라118696,,46230320,옥룡면
라라215712,,46230350,진월면
라라133579,,46230102,황길동
라라156591,,46230103,도이동
라라044725,,46230310,봉강면
라라144785,,46230340,진상면
라라133575,,46230101,황금동
라라226579,,46230110,금호동
라라108861,,46230360,다압면
라라210742,,46230360,다압면
라라136747,,46230340,진상면
라라150785,,46230340,진상면
라라192739,,46230360,다압면
라라119703,,46230320,옥룡면
라라061791,,46230310,봉강면
라라088558,,46230250,광양읍
라라049640,,46230250,광양읍
라라221588,,46230110,금호동
라라109587,,46230250,광양읍
라라138774,,46230340,진상면
라라058709,,46230310,봉강면
라라115599,,46230101,황금동
라라054687,,46230310,봉강면
라라111811,,46230360,다압면
라라194616,,46230107,마동
라라154819,,46230360,다압면
라라147686,,46230330,옥곡면
라라153705,,46230340,진상면
라라171673,,46230330,옥곡면
라라187689,,46230340,진상면
라라087673,,46230320,옥룡면
라라161663,,46230330,옥곡면
라라044766,,46230310,봉강면
라라100731,,46230320,옥룡면
라라205681,,46230340,진상면
라라227592,,46230110,금호동
라라089683,,46230320,옥룡면
라라109724,,46230320,옥룡면
라라058716,,46230310,봉강면
라라201574,,46230110,금호동
라라157589,,46230103,도이동
라라105663,,46230320,옥룡면
라라227690,,46230350,진월면
라라141753,,46230340,진상면
라라038766,,46230310,봉강면
라라067757,,46230310,봉강면
라라115616,,46230250,광양읍
라라107579,,46230101,황금동
라라142803,,46230360,다압면
라라197582,,46230110,금호동
라라216626,,46230350,진월면
라라120616,,46230250,광양읍
라라128587,,46230102,황길동
라라115807,,46230360,다압면
라라215605,,46230110,금호동
라라139782,,46230340,진상면
라라040762,,46230310,봉강면
라라191741,,46230360,다압면
라라227604,,46230109,태인동
라라091640,,46230250,광양읍
라라098737,,46230320,옥룡면
라라161626,,46230104,성황동
라라125568,,46230101,황금동
라라179655,,46230330,옥곡면
라라074697,,46230310,봉강면
라라085613,,46230250,광양읍
라라100744,,46230320,옥룡면
라라244729,,46230350,진월면
라라157657,,46230330,옥곡면
라라130587,,46230102,황길동
라라140625,,46230105,중군동
라라240672,,46230350,진월면
라라075768,,46230310,봉강면
라라050745,,46230310,봉강면
라라169806,,46230360,다압면
라라156629,,46230105,중군동
라라149792,,46230360,다압면
라라135619,,46230250,광양읍
라라201678,,46230340,진상면
라라145688,,46230330,옥곡면
라라135668,,46230330,옥곡면
라라141743,,46230340,진상면
라라224721,,46230350,진월면
라라131805,,46230360,다압면
라라094772,,46230320,옥룡면
라라168621,,46230104,성황동
라라081616,,46230250,광양읍
